File generated on // Fichier créé sur ,23/09/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pollutant // Polluant, CO // CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Units // Unités, ppm // ppm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data is hour ending local standard time // Données en heure normale locale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note // Note,Zeros are valid. -999 denotes no data available. // Zéros sont valides .-999 Données non disponibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pollutant // Polluant,NAPS ID // Identifiant SNPA,City // Ville,P/T // P/T,Latitude // Latitude,Longitude // Longitude,Date // Date,H01 // H01,H02 // H02,H03 // H03,H04 // H04,H05 // H05,H06 // H06,H07 // H07,H08 // H08,H09 // H09,H10 // H10,H11 // H11,H12 // H12,H13 // H13,H14 // H14,H15 // H15,H16 // H16,H17 // H17,H18 // H18,H19 // H19,H20 // H20,H21 // H21,H22 // H22,H23 // H23,H24 // H24
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20160721,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,-999,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20160722,0.2,0.2,0.2,0.2,0.2,0.2,0.2,-999,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20160723,0.1,0.1,0.1,0.1,0.1,0.1,-999,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20160724,0.1,0.1,0.1,0.1,0.1,-999,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20160725,0.1,0.1,0.1,0.1,-999,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.1
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20160726,0.1,0.1,0.1,-999,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0.1,0.1,0.3,0.2,0.1
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20160727,0.1,0.1,-999,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20160728,0.2,-999,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20160729,-999,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,-999
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20160730,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,-999,0.1
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20160731,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,-999,0.1,0.1
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20160801,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,-999,0.3,0.3,0.2
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20160802,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,-999,0.3,0.2,0.2,0.2
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20160803,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,-999,0.2,0.2,0.2,0.2,0.2
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20160804,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.1,-999,-999,-999,0.1,0.1,-999,0.1,0.1,0.2,0.2,0.2,0.2
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20160805,0.1,0.1,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,-999,0.2,0.2,0.2,0.2,0.2,0.2,0.2
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20160806,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,-999,0.2,0.2,0.2,0.2,0.2,0.2,0.2,-999
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20160807,-999,-999,-999,-999,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,-999,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20160808,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,-999,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20160809,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.2,-999,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20160810,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,-999,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.1,0.1,0.1
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20160811,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,-999,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20160812,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,-999,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.4,0.3,0.2
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20160813,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,-999,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.3,0.2
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20160814,0.2,0.2,0.2,0.1,0.1,0.1,0.1,-999,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20160815,0.1,0.1,0.1,0.1,0.1,0.1,-999,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20160816,0.2,0.2,0.2,0.1,0.1,-999,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.1
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20160817,0.1,0.1,0.1,0.1,-999,0.1,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20160818,0.1,0.1,0.1,-999,0.1,0.1,0.2,0.3,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20160819,0.2,0.2,-999,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.2
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20160820,0.2,-999,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20160821,-999,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,-999
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20160822,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,-999,0.1
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20160823,0.1,0.2,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.3,-999,0.2,0.2
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20160824,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,-999,0.1,0.1,0.1
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20160825,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,-999,0.2,0.3,0.3,0.3
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20160826,0.2,0.2,0.2,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,-999,0.2,0.2,0.2,0.2,0.2
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20160827,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,-999,0.1,0.1,0.1,0.1,0.1,0.1
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20160828,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,-999,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20160829,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,-999,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20160830,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.2,-999,0.2,0.2,0.1,0.1,0.2,0.2,0.1,0.1,0.1
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20160831,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,-999,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.1,0.1,0.1
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20160901,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,-999,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.3,0.2,0.1
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20160902,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.1,0.1,-999,-999,-999,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20160903,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,-999,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20160904,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,-999,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.1
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20160905,0.1,0.2,0.2,0.1,0.1,0.2,0.2,0.2,-999,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20160906,0.2,0.2,0.1,0.1,0.1,0.1,0.2,-999,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.1,0.1,0.1
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20160907,0.1,0.1,0.1,0.1,0.1,0.1,-999,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20160908,0.1,0.1,0.1,0.1,0.1,-999,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20160909,0.1,0.1,0.1,0.1,-999,0.1,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.1,0.1,0.1
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20160910,0.2,0.1,0.1,-999,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20160911,0.1,0.1,-999,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20160912,0.2,-999,0.1,0.1,0.1,0.1,0.3,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20160913,-999,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,-999
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20160914,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,-999,0.1
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20160915,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,-999,0.1,0.1
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20160916,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.3,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,-999,0.1,0.2,0.2
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20160917,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,-999,0.1,0.1,0.1,0.1
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20160918,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,-999,0.1,0.1,0.1,0.1,0.1
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20160919,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,-999,0.1,0.2,0.2,0.2,0.1,0.1
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20160920,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,-999,0.1,0.1,0.2,0.3,0.3,0.3,0.3
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20160921,0.2,0.1,0.1,0.1,0.2,0.1,0.3,0.3,0.2,0.2,0.1,0.1,0.1,0.1,0.1,-999,0.1,0.1,0.2,0.3,0.3,0.2,0.2,0.2
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20160922,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.5,0.3,0.2,0.2,0.2,0.1,0.1,-999,0.1,0.1,0.1,0.2,0.2,0.2,0.1,0.1,0.1
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20160923,0.1,0.1,0.2,0.2,0.2,0.2,0.5,0.4,0.5,0.5,0.4,0.3,0.2,-999,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20160924,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,-999,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20160925,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,-999,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.4,0.2
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20160926,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.5,0.4,0.2,-999,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.3,0.2,0.1,0.1,0.1,0.1
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20160927,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,-999,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.1,0.1
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20160928,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.5,-999,0.2,0.2,0.2,0.2,0.1,0.2,0.1,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.2
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20160929,0.2,0.1,0.1,0.1,0.1,0.2,0.2,-999,0.3,0.3,0.2,0.2,0.2,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20160930,0.1,0.1,0.1,0.1,0.1,0.2,-999,0.2,0.2,0.1,0.1,0.1,0.2,0.2,0.2,0.1,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20161001,0.1,0.1,0.1,0.1,0.1,-999,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20161002,0.1,0.1,0.1,0.1,-999,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.2
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20161003,0.2,0.2,0.2,-999,0.2,0.2,0.2,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20161004,0.2,0.2,-999,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,-999,-999,-999,-999,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20161005,0.1,-999,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.2,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20161006,-999,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,-999
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20161007,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.1,-999,0.1
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20161008,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,-999,0.1,0.1
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20161009,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,-999,0.1,0.1,0.1
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20161010,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,-999,0.2,0.2,0.2,0.2
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20161011,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.1,0.1,0.1,0.1,0.2,0.2,-999,0.6,1.1,0.6,0.2,0.2
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20161012,0.2,0.2,0.2,0.2,0.2,0.3,0.4,0.3,0.5,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,-999,0.2,0.2,0.2,0.1,0.1,0.1
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20161013,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,-999,0.2,0.2,0.2,0.2,0.2,0.2,0.1
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20161014,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,-999,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20161015,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.1,0.2,0.1,0.2,0.2,-999,0.1,0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.1
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20161016,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,-999,0.2,0.1,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20161017,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.1,-999,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.2,0.1,0.1
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20161018,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,-999,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.4,0.3,0.3,0.2,0.2
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20161019,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.3,0.3,0.3,-999,0.3,0.3,0.3,0.3,0.4,0.3,0.5,0.5,0.3,0.3,0.3,0.3,0.2
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20161020,0.2,0.2,0.2,0.2,0.2,0.3,0.4,0.7,0.7,-999,0.6,0.4,0.4,0.3,0.3,0.3,0.3,0.4,0.4,0.3,0.3,0.3,0.3,0.2
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20161021,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,-999,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.4,0.2,0.2,0.2
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20161022,0.2,0.3,0.3,0.2,0.2,0.2,0.2,-999,0.3,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.7
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20161023,0.8,0.8,0.4,0.2,0.3,0.3,-999,0.3,0.3,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20161024,0.2,0.2,0.2,0.2,0.2,-999,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20161025,0.2,0.2,0.1,0.1,-999,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20161026,0.2,0.2,0.2,-999,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20161027,0.2,0.2,-999,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20161028,0.2,-999,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20161029,-999,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,-999
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20161030,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,-999,0.2
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20161031,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,-999,0.3,0.2,0.2,0.2,0.2,-999,0.1,0.1
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20161101,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.1,-999,0.1,0.1,0.1
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20161102,0.1,0.2,0.2,0.2,0.2,0.3,0.4,0.4,0.3,0.3,0.2,0.2,0.4,0.3,0.3,0.3,0.5,0.7,0.8,-999,0.4,0.2,0.3,0.3
CO,92001,Grande Prairie,AB,55.176636,-118.807756,20161103,0.3,0.3,0.4,0.4,0.4,0.5,0.6,0.6,1,0.7,0.7,0.7,-999,-999,-999,-999,0.3,0.2,-999,0.5,0.8,0.6,0.4,0.4
