*DESCRIPTION
*MEANS REPORT
************DESCRIPTION************
"File generated on","2021-06-23"
"",""
"NAPS Means Datafile",""
"",""
"Units:",""
"SO2 NO2 O3 NO and NOx are ppb",""
"CO is ppm",""
"PM10 and PM2.5 are in ug/m3",""
"",""
"Reporting criteria:",""
"Monthly averages are reported if at least 50% of the hours during the month have valid measurements",""
"Annual average and standard deviation are reported if 50% of hours in year are valid and each quarter has at least 2 valid months",""
************MEANS REPORT************
"NAPS ID","City","Location","Latitude","Longitude","Elevation","Classification","Pollutant","January","February","March","April","May","June","July","August","September","October","November","December","Average","StdDeviation","%Complete","","","","","","","","","","","",""
"040209","Saint John","8 Castle Street","45.28028","-66.05611","41","PE,MU,P3,R","NOX","","","","5","6","7","6","5","6","7","6","7","","","74","","","","","","","","","","","",""
"040209","Saint John","8 Castle Street","45.28028","-66.05611","41","PE,MU,P3,R","O3","","","","34","26","24","24","19","18","19","21","27","","","78","","","","","","","","","","","",""
"040209","Saint John","8 Castle Street","45.28028","-66.05611","41","PE,MU,P3,R","PM2.5","5","5","4","5","5","6","11","9","5","5","6","5","6","6","92","","","","","","","","","","","",""
"040209","Saint John","8 Castle Street","45.28028","-66.05611","41","PE,MU,P3,R","SO2","","","","0.4","0.4","0.3","0.2","0.1","0.1","0.1","0.2","0.3","","","79","","","","","","","","","","","",""
"040302","Moncton","5 Thanet Street","46.101578","-64.789661","9","T,LU,P4,R","CO","0.18","0.23","0.24","0.19","0.21","0.1","0.14","0.16","0.13","0.2","0.21","0.17","0.18","0.12","100","","","","","","","","","","","",""
"040302","Moncton","5 Thanet Street","46.101578","-64.789661","9","T,LU,P4,R","NO","2","3","1","1","1","1","1","1","2","2","3","2","2","5","100","","","","","","","","","","","",""
"040302","Moncton","5 Thanet Street","46.101578","-64.789661","9","T,LU,P4,R","NO2","5","6","4","3","3","2","3","3","3","3","4","6","4","4","100","","","","","","","","","","","",""
"040302","Moncton","5 Thanet Street","46.101578","-64.789661","9","T,LU,P4,R","NOX","7","9","6","4","3","3","3","4","5","6","7","8","5","8","100","","","","","","","","","","","",""
"040302","Moncton","5 Thanet Street","46.101578","-64.789661","9","T,LU,P4,R","O3","27","28","30","32","26","22","19","19","16","18","20","25","24","11","99","","","","","","","","","","","",""
"040302","Moncton","5 Thanet Street","46.101578","-64.789661","9","T,LU,P4,R","PM2.5","5","4","4","4","4","4","5","4","3","3","5","5","4","3","99","","","","","","","","","","","",""
"040701","Norton","308 Hwy 124","45.64192","-65.70127","20","RB,NU,P2,F","O3","28","31","33","33","30","23","21","17","15","17","19","26","24","12","96","","","","","","","","","","","",""
"040901","Saint Andrews","Brandy Cove Road","45.086912","-67.074036","25","PE,SU,P2,P","O3","32","34","35","36","29","24","22","19","18","20","22","30","27","10","98","","","","","","","","","","","",""
"040901","Saint Andrews","Brandy Cove Road","45.086912","-67.074036","25","PE,SU,P2,P","PM2.5","5","6","5","5","4","4","7","5","5","4","6","6","5","3","98","","","","","","","","","","","",""
"041101","St. Leonard","St. Leonard Airport (Ysl)","47.157628","-67.831015","239","RB,NU,P2,F","O3","","","33","34","27","22","18","17","15","18","18","26","","","84","","","","","","","","","","","",""
"041201","Lower Newscastle","55 Route 11 Hwy","47.071087","-65.423534","18","RB,NU,P2,A","O3","31","33","35","34","27","23","19","18","15","19","21","","25","10","91","","","","","","","","","","","",""
"041302","Bathurst","1255 Rough Waters Drive","47.609693","-65.633509","16","PE,SU,P2,R","NO","1","1","1","0","0","0","0","0","0","1","1","1","1","1","98","","","","","","","","","","","",""
"041302","Bathurst","1255 Rough Waters Drive","47.609693","-65.633509","16","PE,SU,P2,R","NO2","2","3","2","2","1","1","1","1","1","1","2","2","2","2","98","","","","","","","","","","","",""
"041302","Bathurst","1255 Rough Waters Drive","47.609693","-65.633509","16","PE,SU,P2,R","NOX","3","3","3","2","1","1","2","1","2","2","3","3","2","2","100","","","","","","","","","","","",""
"041302","Bathurst","1255 Rough Waters Drive","47.609693","-65.633509","16","PE,SU,P2,R","O3","29","31","33","33","29","25","21","20","18","21","23","31","26","9","98","","","","","","","","","","","",""
"041302","Bathurst","1255 Rough Waters Drive","47.609693","-65.633509","16","PE,SU,P2,R","PM2.5","7","7","6","6","7","8","8","6","7","6","7","6","7","4","99","","","","","","","","","","","",""
"050103","Montréal","1050 A, Boul. Saint-Jean-Baptiste","45.641026","-73.499682","19","PE,LU,P4,R","NO","4","2","3","1","2","2","1","2","2","3","3","2","2","5","98","","","","","","","","","","","",""
"050103","Montréal","1050 A, Boul. Saint-Jean-Baptiste","45.641026","-73.499682","19","PE,LU,P4,R","NO2","13","9","10","7","8","8","7","7","8","7","8","10","8","7","98","","","","","","","","","","","",""
"050103","Montréal","1050 A, Boul. Saint-Jean-Baptiste","45.641026","-73.499682","19","PE,LU,P4,R","O3","21","27","29","33","29","25","23","22","19","15","15","23","23","12","99","","","","","","","","","","","",""
"050103","Montréal","1050 A, Boul. Saint-Jean-Baptiste","45.641026","-73.499682","19","PE,LU,P4,R","PM2.5","10","7","8","6","7","7","6","6","6","5","8","8","7","5","99","","","","","","","","","","","",""
"050103","Montréal","1050 A, Boul. Saint-Jean-Baptiste","45.641026","-73.499682","19","PE,LU,P4,R","SO2","1.7","1.5","1.4","1.3","1.2","1.6","0.9","1.3","1.5","1.3","0.9","1.3","1.3","2.8","99","","","","","","","","","","","",""
"050109","Montréal","2495 Duncan / Decarie, Mt-Royal","45.502648","-73.663913","41","T,LU,P6,I","CO","0.33","0.27","0.3","0.24","0.25","0.24","0.22","0.23","0.24","0.24","0.29","0.27","0.26","0.11","100","","","","","","","","","","","",""
"050109","Montréal","2495 Duncan / Decarie, Mt-Royal","45.502648","-73.663913","41","T,LU,P6,I","NO","15","9","11","5","6","9","7","7","9","11","16","13","10","14","99","","","","","","","","","","","",""
"050109","Montréal","2495 Duncan / Decarie, Mt-Royal","45.502648","-73.663913","41","T,LU,P6,I","NO2","19","14","16","12","13","13","11","12","13","12","16","17","14","9","99","","","","","","","","","","","",""
"050109","Montréal","2495 Duncan / Decarie, Mt-Royal","45.502648","-73.663913","41","T,LU,P6,I","O3","18","22","23","29","27","23","21","20","16","13","11","16","20","11","100","","","","","","","","","","","",""
"050109","Montréal","2495 Duncan / Decarie, Mt-Royal","45.502648","-73.663913","41","T,LU,P6,I","PM2.5","12","8","11","7","9","9","8","8","7","7","11","10","9","6","99","","","","","","","","","","","",""
"050113","Laval","1160 Boul Pie-Ix","45.547463","-73.7483166","35","PE,LU,P6,R","CO","0.3","0.24","0.25","0.2","0.2","0.17","0.16","0.17","0.18","0.2","0.24","0.23","0.21","0.1","95","","","","","","","","","","","",""
"050113","Laval","1160 Boul Pie-Ix","45.547463","-73.7483166","35","PE,LU,P6,R","NO","4","2","3","1","1","1","1","1","1","4","4","2","2","7","98","","","","","","","","","","","",""
"050113","Laval","1160 Boul Pie-Ix","45.547463","-73.7483166","35","PE,LU,P6,R","NO2","11","8","9","6","6","5","4","5","6","8","8","8","7","7","98","","","","","","","","","","","",""
"050113","Laval","1160 Boul Pie-Ix","45.547463","-73.7483166","35","PE,LU,P6,R","O3","22","28","30","34","32","28","26","26","21","18","17","24","26","12","100","","","","","","","","","","","",""
"050113","Laval","1160 Boul Pie-Ix","45.547463","-73.7483166","35","PE,LU,P6,R","PM2.5","14","9","10","6","6","7","7","9","8","7","10","10","9","6","96","","","","","","","","","","","",""
"050115","Montréal","1001 Boul De Maisonneuve Ouest","45.501531","-73.574311","56","T,LU,P6,C","NO","","","","","","","","","","","","","","","0","","","","","","","","","","","",""
"050115","Montréal","1001 Boul De Maisonneuve Ouest","45.501531","-73.574311","56","T,LU,P6,C","NO2","","","","","","","","","","","","","","","0","","","","","","","","","","","",""
"050115","Montréal","1001 Boul De Maisonneuve Ouest","45.501531","-73.574311","56","T,LU,P6,C","O3","","","","","","","","","","","","","","","0","","","","","","","","","","","",""
"050119","Longueuil","Face Au 1819 Rue Victoria","45.52207","-73.4881","32","PE,LU,P6,R","NO","4","2","2","1","1","1","1","1","2","3","3","2","2","5","99","","","","","","","","","","","",""
"050119","Longueuil","Face Au 1819 Rue Victoria","45.52207","-73.4881","32","PE,LU,P6,R","NO2","11","7","8","6","7","6","5","5","7","7","9","8","7","6","99","","","","","","","","","","","",""
"050119","Longueuil","Face Au 1819 Rue Victoria","45.52207","-73.4881","32","PE,LU,P6,R","O3","23","28","30","33","32","28","27","27","22","18","16","23","26","12","100","","","","","","","","","","","",""
"050119","Longueuil","Face Au 1819 Rue Victoria","45.52207","-73.4881","32","PE,LU,P6,R","PM2.5","10","7","8","6","8","10","9","9","8","7","8","8","8","5","95","","","","","","","","","","","",""
"050121","Longueuil","8361 Rue Oceanie - Brossard","45.44298","-73.468631","15","PE,LU,P4,R","O3","25","","","","","","","","","","","","","","7","","","","","","","","","","","",""
"050121","Longueuil","8361 Rue Oceanie - Brossard","45.44298","-73.468631","15","PE,LU,P4,R","PM2.5","8","","","","","","","","","","","","","","7","","","","","","","","","","","",""
"050121","Longueuil","8361 Rue Oceanie - Brossard","45.44298","-73.468631","15","PE,LU,P4,R","SO2","0.4","","","","","","","","","","","","","","7","","","","","","","","","","","",""
"050122","Brossard","En Face Du 8400 Avenue Sorbonne","45.448663","-73.480819","15","PE,LU,P5,R","NO","","1","1","1","1","1","1","1","1","1","2","1","1","3","80","","","","","","","","","","","",""
"050122","Brossard","En Face Du 8400 Avenue Sorbonne","45.448663","-73.480819","15","PE,LU,P5,R","NO2","","6","5","4","6","5","4","4","5","5","8","7","6","5","80","","","","","","","","","","","",""
"050122","Brossard","En Face Du 8400 Avenue Sorbonne","45.448663","-73.480819","15","PE,LU,P5,R","O3","","31","31","34","32","28","28","27","23","20","18","25","27","12","86","","","","","","","","","","","",""
"050122","Brossard","En Face Du 8400 Avenue Sorbonne","45.448663","-73.480819","15","PE,LU,P5,R","PM2.5","","7","8","6","7","9","8","10","9","6","7","7","8","5","85","","","","","","","","","","","",""
"050122","Brossard","En Face Du 8400 Avenue Sorbonne","45.448663","-73.480819","15","PE,LU,P5,R","SO2","","0.5","0.6","0.5","0.5","0.5","0.4","0.5","0.7","0.2","0.3","0.4","0.5","0.8","88","","","","","","","","","","","",""
"050126","Montréal","20965 Ch. Sainte-Marie","45.426542","-73.928929","39","PE,LU,P3,R","NO","2","1","1","0","0","0","0","0","1","2","2","1","1","4","99","","","","","","","","","","","",""
"050126","Montréal","20965 Ch. Sainte-Marie","45.426542","-73.928929","39","PE,LU,P3,R","NO2","8","6","6","4","4","3","3","4","4","5","7","7","5","6","99","","","","","","","","","","","",""
"050126","Montréal","20965 Ch. Sainte-Marie","45.426542","-73.928929","39","PE,LU,P3,R","O3","25","30","32","36","34","29","26","27","23","19","18","25","27","12","99","","","","","","","","","","","",""
"050126","Montréal","20965 Ch. Sainte-Marie","45.426542","-73.928929","39","PE,LU,P3,R","PM2.5","9","6","7","5","6","6","5","5","5","4","7","7","6","5","99","","","","","","","","","","","",""
"050128","Montréal","90-A Rue Herve-Saint-Martin, Dorval","45.468322","-73.741198","33","PE,LU,P3,C","CO","0.26","0.22","0.23","0.19","0.18","0.15","0.15","0.16","0.16","0.17","0.22","0.22","0.19","0.09","100","","","","","","","","","","","",""
"050128","Montréal","90-A Rue Herve-Saint-Martin, Dorval","45.468322","-73.741198","33","PE,LU,P3,C","NO","7","4","4","3","2","1","1","2","4","6","8","6","4","12","99","","","","","","","","","","","",""
"050128","Montréal","90-A Rue Herve-Saint-Martin, Dorval","45.468322","-73.741198","33","PE,LU,P3,C","NO2","14","11","12","8","9","7","6","7","9","9","11","12","9","8","99","","","","","","","","","","","",""
"050128","Montréal","90-A Rue Herve-Saint-Martin, Dorval","45.468322","-73.741198","33","PE,LU,P3,C","O3","22","26","28","33","31","27","25","25","20","17","14","20","24","12","99","","","","","","","","","","","",""
"050128","Montréal","90-A Rue Herve-Saint-Martin, Dorval","45.468322","-73.741198","33","PE,LU,P3,C","PM2.5","9","6","7","5","7","6","6","6","5","5","8","8","6","5","98","","","","","","","","","","","",""
"050129","Montréal","12400 Wilfrid-Ouellette (R-D-P)","45.651691","-73.573825","29","PE,LU,P4,R","NO","3","1","2","1","0","0","1","1","1","2","3","2","1","5","98","","","","","","","","","","","",""
"050129","Montréal","12400 Wilfrid-Ouellette (R-D-P)","45.651691","-73.573825","29","PE,LU,P4,R","NO2","11","6","7","5","6","5","4","5","6","6","8","8","6","6","98","","","","","","","","","","","",""
"050129","Montréal","12400 Wilfrid-Ouellette (R-D-P)","45.651691","-73.573825","29","PE,LU,P4,R","O3","23","28","30","34","32","28","26","26","22","17","16","23","25","12","98","","","","","","","","","","","",""
"050129","Montréal","12400 Wilfrid-Ouellette (R-D-P)","45.651691","-73.573825","29","PE,LU,P4,R","PM2.5","10","7","8","6","7","6","5","4","4","4","8","8","6","6","96","","","","","","","","","","","",""
"050131","Montréal","3259 Ste-Catherine Est","45.539928","-73.540388","25","PE,LU,P6,R","PM2.5","12","9","11","7","8","7","6","","","","11","9","","","76","","","","","","","","","","","",""
"050133","Montréal","8200a Rue Chenier, Arena Chenier","45.60176","-73.541992","41","PE,LU,P6,R","NO","5","2","3","1","1","1","1","1","2","5","5","3","2","7","99","","","","","","","","","","","",""
"050133","Montréal","8200a Rue Chenier, Arena Chenier","45.60176","-73.541992","41","PE,LU,P6,R","NO2","14","10","11","8","9","8","6","7","9","9","10","11","9","7","99","","","","","","","","","","","",""
"050133","Montréal","8200a Rue Chenier, Arena Chenier","45.60176","-73.541992","41","PE,LU,P6,R","PM2.5","10","7","8","6","7","7","6","6","6","5","9","8","7","5","99","","","","","","","","","","","",""
"050133","Montréal","8200a Rue Chenier, Arena Chenier","45.60176","-73.541992","41","PE,LU,P6,R","SO2","0.8","0.7","0.8","1.2","1.1","0.6","0.4","0.5","0.6","0.5","0.5","0.7","0.7","1.4","99","","","","","","","","","","","",""
"050134","Montréal","2580 Saint-Joseph Est","45.54271","-73.57176","53","PE,LU,P6,I","NO","5","3","3","1","2","1","1","2","2","5","8","5","3","6","99","","","","","","","","","","","",""
"050134","Montréal","2580 Saint-Joseph Est","45.54271","-73.57176","53","PE,LU,P6,I","NO2","15","11","12","8","8","7","6","7","9","9","12","12","10","7","99","","","","","","","","","","","",""
"050134","Montréal","2580 Saint-Joseph Est","45.54271","-73.57176","53","PE,LU,P6,I","O3","19","23","24","33","31","27","26","25","20","16","15","21","23","12","99","","","","","","","","","","","",""
"050134","Montréal","2580 Saint-Joseph Est","45.54271","-73.57176","53","PE,LU,P6,I","PM2.5","8","6","7","5","7","5","5","5","4","4","7","7","6","5","95","","","","","","","","","","","",""
"050134","Montréal","2580 Saint-Joseph Est","45.54271","-73.57176","53","PE,LU,P6,I","SO2","1.1","0.7","0.9","1","0.9","0.4","0.4","0.6","0.5","0.4","0.6","0.9","0.7","1.3","100","","","","","","","","","","","",""
"050135","Montréal","4240 Rue Charleroi","45.5934","-73.63726","41","PE,LU,P6,R","CO","0.31","0.27","0.28","0.22","0.22","0.19","0.17","0.18","0.2","0.23","0.26","0.25","0.23","0.11","100","","","","","","","","","","","",""
"050135","Montréal","4240 Rue Charleroi","45.5934","-73.63726","41","PE,LU,P6,R","NO","9","9","7","3","2","2","2","2","4","7","9","7","5","10","98","","","","","","","","","","","",""
"050135","Montréal","4240 Rue Charleroi","45.5934","-73.63726","41","PE,LU,P6,R","NO2","15","13","12","8","8","7","6","6","8","9","10","12","9","8","98","","","","","","","","","","","",""
"050135","Montréal","4240 Rue Charleroi","45.5934","-73.63726","41","PE,LU,P6,R","O3","20","26","28","32","31","27","25","25","20","16","15","21","24","12","98","","","","","","","","","","","",""
"050135","Montréal","4240 Rue Charleroi","45.5934","-73.63726","41","PE,LU,P6,R","PM2.5","11","7","9","6","7","7","6","6","6","6","8","8","7","6","99","","","","","","","","","","","",""
"050136","Montréal","75 Rue Ontario Est","45.512189","-73.566842","32","PE,LU,P6,R","CO","","0.25","0.26","0.22","0.22","0.2","0.18","0.19","0.19","0.2","0.24","0.23","0.22","0.07","90","","","","","","","","","","","",""
"050136","Montréal","75 Rue Ontario Est","45.512189","-73.566842","32","PE,LU,P6,R","NO","","4","4","3","3","2","2","2","4","5","6","4","3","6","90","","","","","","","","","","","",""
"050136","Montréal","75 Rue Ontario Est","45.512189","-73.566842","32","PE,LU,P6,R","NO2","","14","15","11","10","9","8","8","11","10","13","14","11","7","90","","","","","","","","","","","",""
"050136","Montréal","75 Rue Ontario Est","45.512189","-73.566842","32","PE,LU,P6,R","O3","","23","25","28","31","27","26","25","21","16","14","20","23","12","91","","","","","","","","","","","",""
"050136","Montréal","75 Rue Ontario Est","45.512189","-73.566842","32","PE,LU,P6,R","PM2.5","","7","8","6","7","6","6","6","6","5","9","7","7","7","92","","","","","","","","","","","",""
"050136","Montréal","75 Rue Ontario Est","45.512189","-73.566842","32","PE,LU,P6,R","SO2","","0.6","0.6","0.6","0.6","0.4","0.5","0.6","0.8","0.6","0.4","0.4","0.6","1.2","91","","","","","","","","","","","",""
"050137","Terrebonne","Rues Vaillant Et De Grand-Champ","45.70476","-73.65776","0","PE,LU,P4,R","NO","","","","","","","","","","","","2","","","12","","","","","","","","","","","",""
"050137","Terrebonne","Rues Vaillant Et De Grand-Champ","45.70476","-73.65776","0","PE,LU,P4,R","NO2","","","","","","","","","","","","7","","","12","","","","","","","","","","","",""
"050137","Terrebonne","Rues Vaillant Et De Grand-Champ","45.70476","-73.65776","0","PE,LU,P4,R","O3","","","","","","","","","","","","25","","","10","","","","","","","","","","","",""
"050137","Terrebonne","Rues Vaillant Et De Grand-Champ","45.70476","-73.65776","0","PE,LU,P4,R","PM2.5","","","","","","","","","","","","12","","","12","","","","","","","","","","","",""
"050138","Montréal","1540 Roberval","45.464611","-73.582583","25","T,LU,P6,R","NO","9","7","9","5","5","5","4","4","5","8","12","7","7","10","99","","","","","","","","","","","",""
"050138","Montréal","1540 Roberval","45.464611","-73.582583","25","T,LU,P6,R","NO2","16","13","15","11","11","9","8","8","10","11","14","14","12","8","99","","","","","","","","","","","",""
"050138","Montréal","1540 Roberval","45.464611","-73.582583","25","T,LU,P6,R","O3","19","23","24","28","28","26","24","24","20","15","13","19","22","12","99","","","","","","","","","","","",""
"050138","Montréal","1540 Roberval","45.464611","-73.582583","25","T,LU,P6,R","PM2.5","","","","","","9","6","6","6","6","9","8","","","56","","","","","","","","","","","",""
"050204","Gatineau","255 St-Redempteur, Hull","45.435987","-75.723429","62","PE,LU,P5,R","CO","0.27","0.23","0.25","0.19","0.18","0.16","0.15","0.2","0.16","0.18","0.21","0.22","0.2","0.09","96","","","","","","","","","","","",""
