Pollutant:, CO
Units:, ppm
Data is hour ending local standard time.
Note:,Zeros are valid. -999 denotes no data available.

Pollutant,NAPSID,City,P/T,Latitude,Longitude,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20130917,0.10,0.10,0.10,0.11,0.10,0.10,0.09,0.09,0.10,0.09,0.09,0.11,0.11,0.11,0.10,0.12,0.10,0.11,0.12,0.11,0.10,0.10,0.11,0.11
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20130918,0.11,0.11,0.11,0.11,0.10,0.11,0.10,0.10,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.10,0.10,0.10,0.10,0.10,0.11,0.11,0.11
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20130919,0.10,0.12,0.11,0.11,0.13,0.12,0.11,0.10,0.10,0.10,0.09,0.09,0.09,0.08,0.09,0.09,0.09,0.11,0.12,0.13,0.13,0.12,0.12,0.12
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20130920,0.11,0.11,0.12,0.11,0.12,0.12,0.09,0.12,0.12,0.12,0.11,0.11,0.12,0.12,0.13,0.12,0.12,0.13,0.15,0.20,0.20,0.14,0.11,0.09
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20130921,0.10,0.10,0.13,0.12,0.09,0.10,0.11,0.10,0.12,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.09,0.09,0.09,0.09,0.09,0.09
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20130922,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.10,0.09,0.10,0.09,0.10,0.10,0.10,0.11,0.11,0.11,0.11,0.09,0.10,0.10,0.08,0.09,0.09
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20130923,0.08,0.08,0.08,0.07,0.07,0.07,0.08,0.07,0.07,0.07,0.07,0.08,0.08,0.08,0.09,0.08,0.09,0.10,0.09,0.08,0.08,0.08,0.08,0.08
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20130924,0.07,0.07,0.07,0.07,0.07,0.07,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.09,0.10,0.12,0.13,0.13,0.12,0.12,0.11,0.09,0.09
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20130925,0.08,0.07,0.07,0.06,0.06,0.06,0.10,0.11,0.11,0.12,0.12,0.10,0.12,0.10,0.10,0.11,0.12,0.10,0.10,0.10,0.09,0.09,0.08,0.08
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20130926,0.08,0.08,0.08,0.07,0.08,0.07,0.08,0.10,0.10,0.11,0.15,0.13,0.15,0.16,0.13,0.13,0.13,0.11,0.12,0.11,0.10,0.12,0.11,0.09
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20130927,0.11,0.10,0.11,0.11,0.13,0.13,0.10,0.12,0.12,0.13,0.11,0.09,0.11,0.12,0.11,0.11,0.13,0.10,0.13,0.17,0.14,0.10,0.08,0.08
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20130928,0.07,0.08,0.13,0.17,0.11,0.09,0.17,0.13,0.12,0.11,0.12,0.12,0.12,0.12,0.13,0.12,0.13,0.16,0.10,0.10,0.09,0.09,0.09,0.09
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20130929,0.09,0.09,0.09,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.09,0.09,0.10,0.10,0.11,0.10,0.15,0.15,0.11,0.12,0.13
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20130930,0.12,0.11,0.11,0.10,0.09,0.09,0.10,0.10,0.10,0.09,0.08,0.09,0.09,0.10,0.11,0.12,0.13,0.30,0.22,0.22,0.17,0.18,0.13,0.12
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131001,0.11,0.11,0.10,0.09,0.09,0.10,0.13,0.12,0.12,0.11,0.12,0.10,0.10,0.10,0.11,0.16,0.24,0.24,0.15,0.13,0.14,0.12,0.11,0.10
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131002,0.10,0.10,0.10,0.10,0.09,0.09,0.09,0.11,0.10,0.08,0.07,0.07,0.08,0.08,0.08,0.09,0.10,0.09,0.09,0.09,0.09,0.08,0.08,0.08
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131003,0.07,0.07,0.06,0.06,0.06,0.06,0.08,0.09,0.09,0.10,0.10,0.11,0.13,0.13,0.13,0.13,0.14,0.14,0.10,0.09,0.09,0.08,0.07,0.07
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131004,0.06,0.06,0.06,0.06,0.06,0.07,0.08,0.08,0.09,0.09,0.09,0.09,0.09,0.10,0.11,0.09,0.10,0.13,0.10,0.10,0.10,0.12,0.11,0.10
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131005,0.11,0.12,0.10,0.07,0.07,0.07,0.10,0.09,0.11,0.13,0.14,0.13,0.10,0.09,0.09,0.09,0.09,0.11,0.14,0.13,0.13,0.13,0.14,0.13
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131006,0.13,0.12,0.12,0.11,0.10,0.10,0.10,0.10,0.10,0.11,0.12,0.14,0.15,0.16,0.17,0.18,0.16,0.15,0.15,0.14,0.14,0.18,0.17,0.12
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131007,0.10,0.10,0.08,0.08,0.09,0.11,0.15,0.13,0.12,0.12,0.10,0.10,0.11,0.10,0.10,0.10,0.10,0.12,0.10,0.10,0.10,0.09,0.09,0.09
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131008,0.09,0.09,0.09,0.09,0.09,0.09,0.08,0.09,0.09,0.09,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.09,0.09,0.09,0.10,0.11,0.11
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131009,0.10,0.10,0.10,0.10,0.10,0.10,0.14,0.13,0.13,0.10,0.10,0.10,0.10,0.11,0.10,0.10,0.10,0.10,0.11,0.10,0.10,0.13,0.11,0.11
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131010,0.11,0.15,0.12,0.10,0.11,0.11,0.11,0.11,0.10,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.10,0.10,0.11,0.11,0.11,0.10,0.11,0.11
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131011,0.12,0.11,0.10,0.10,0.10,0.10,0.13,0.13,0.11,0.11,0.11,0.11,0.11,0.11,0.13,0.13,0.13,0.14,0.13,0.14,0.14,0.13,0.17,0.16
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131012,0.22,0.15,0.12,0.10,0.11,0.12,0.12,0.11,0.11,0.11,0.12,0.12,0.13,0.11,0.11,0.10,0.11,0.14,0.19,0.31,0.28,0.38,0.17,0.17
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131013,0.14,0.12,0.11,0.13,0.11,0.12,0.08,0.10,0.09,0.09,0.10,0.13,0.15,0.16,0.15,0.15,0.15,0.18,0.18,0.24,0.30,0.30,0.18,0.11
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131014,0.10,0.08,0.12,0.13,0.10,0.10,0.11,0.13,0.11,0.12,0.11,0.12,0.12,0.11,0.12,0.11,0.12,0.13,0.12,0.12,0.11,0.13,0.11,0.11
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131015,0.12,0.10,0.11,0.11,0.11,0.12,0.10,0.17,0.10,0.09,0.09,0.10,0.10,0.10,0.13,0.14,0.14,0.14,0.14,0.12,0.13,0.12,0.14,0.11
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131016,0.11,0.09,0.09,0.10,0.08,0.11,0.14,0.12,0.11,0.12,0.12,0.12,0.13,0.13,0.13,0.12,0.15,0.23,0.20,0.22,0.19,0.17,0.18,0.15
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131017,0.25,0.17,0.19,0.22,0.21,0.17,0.10,0.09,0.11,0.09,0.09,0.10,0.09,0.09,0.11,0.10,0.10,0.11,0.12,0.13,0.13,0.16,0.17,0.13
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131018,0.15,0.14,0.14,0.14,0.16,0.14,0.16,0.17,0.14,0.11,0.10,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.11,0.13,0.12,0.13,0.11,0.11
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131019,0.12,0.12,0.10,0.10,0.10,0.11,0.11,0.13,0.13,0.12,0.11,0.12,0.11,0.11,0.15,0.12,0.12,0.13,0.14,0.14,0.14,0.12,0.14,0.14
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131020,0.11,0.11,0.10,0.10,0.11,0.12,0.12,0.11,0.10,0.11,0.10,0.10,0.10,0.10,0.11,0.13,0.13,0.14,0.17,0.17,0.14,0.15,0.14,0.12
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131021,0.11,0.11,0.11,0.10,0.10,0.10,0.09,0.11,0.11,0.10,0.10,0.11,0.11,0.11,0.12,0.12,0.13,0.15,0.11,0.11,0.09,0.07,0.10,0.12
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131022,0.12,0.11,0.08,0.06,0.05,0.04,0.09,0.11,0.12,0.13,0.15,0.17,0.17,0.14,0.15,0.15,0.16,0.22,0.22,0.26,0.17,0.15,0.12,0.11
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131023,0.13,0.09,0.09,0.08,0.08,0.09,0.09,0.11,0.10,0.09,0.10,0.09,0.10,0.09,0.11,0.09,0.09,0.10,0.11,0.10,0.11,0.26,0.32,0.23
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131024,0.18,0.25,0.19,0.18,0.14,0.13,0.12,0.13,0.14,0.13,0.14,0.14,0.15,0.13,0.12,0.11,0.12,0.11,0.11,0.10,0.11,0.10,0.10,0.10
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131025,0.10,0.10,0.11,0.09,0.11,0.11,0.09,0.10,0.09,0.09,0.09,0.09,0.10,0.10,0.10,0.11,0.10,0.10,0.11,0.10,0.12,0.11,0.10,0.17
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131026,0.20,0.22,0.17,0.25,0.23,0.18,0.15,0.12,0.13,0.12,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.12,0.10,0.17,0.14,0.13,0.27
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131027,0.35,0.16,0.14,0.13,0.11,0.14,0.22,0.14,0.11,0.10,0.10,0.10,0.11,0.10,0.10,0.10,0.09,0.10,0.08,0.09,0.09,0.09,0.09,0.09
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131028,0.09,0.09,0.10,0.09,0.09,0.09,0.11,0.12,0.11,0.10,0.11,0.12,0.10,0.11,0.11,0.11,0.12,0.10,0.10,0.10,0.10,0.09,0.09,0.10
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131029,0.09,0.09,0.09,0.10,0.10,0.11,0.12,0.13,0.11,0.12,0.12,0.12,0.13,0.13,0.12,0.13,0.13,0.12,0.11,0.10,0.12,0.11,0.12,0.10
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131030,0.12,0.12,0.13,0.12,0.11,0.13,0.11,0.20,0.12,0.13,0.12,0.13,0.13,0.13,0.12,0.14,0.12,0.17,0.12,0.12,0.12,0.12,0.12,0.12
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131031,0.12,0.12,0.13,0.12,0.13,0.12,0.13,0.14,0.12,0.13,0.12,0.13,0.13,0.16,0.13,0.13,0.13,0.13,0.09,0.12,0.10,0.11,0.10,0.10
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131101,0.10,0.11,0.09,0.11,0.09,0.11,0.12,0.13,0.11,0.11,0.11,0.12,0.12,0.11,0.11,0.11,0.10,0.10,0.10,0.10,0.10,0.09,0.09,0.09
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131102,0.09,0.10,0.10,0.10,0.10,0.11,0.09,0.09,0.10,0.12,0.14,0.14,0.15,0.15,0.14,0.14,0.13,0.13,0.12,0.12,0.12,0.12,0.12,0.11
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131103,0.11,0.11,0.10,0.10,0.11,0.11,0.11,0.12,0.10,0.10,0.11,0.12,0.11,0.13,0.12,0.11,0.12,0.10,0.12,0.11,0.13,0.13,0.14,0.13
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131104,0.12,0.10,0.12,0.11,0.11,0.12,0.14,0.17,0.15,0.16,0.18,0.20,0.19,0.20,0.20,0.21,0.28,0.54,0.63,0.31,0.19,0.18,0.13,0.12
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131105,0.12,0.10,0.12,0.10,0.11,0.12,0.14,0.15,0.16,0.15,0.16,0.17,0.18,0.18,0.16,0.17,0.15,0.15,0.12,0.10,0.10,0.11,0.08,0.14
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131106,0.10,0.09,0.15,0.15,0.14,0.12,0.11,0.14,0.12,0.13,0.11,0.12,0.12,0.13,0.12,0.12,0.12,0.13,0.12,0.10,0.12,0.10,0.11,0.11
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131107,0.10,0.11,0.10,0.11,0.11,0.10,0.10,0.09,0.09,0.09,0.09,0.09,0.10,0.09,0.09,-999,0.14,0.11,0.08,0.08,0.08,0.07,0.07,0.06
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131108,0.06,0.07,0.06,0.06,0.07,0.08,0.09,0.11,0.10,0.10,0.10,0.12,0.13,0.12,0.11,0.11,0.13,0.11,0.13,0.13,0.12,0.13,0.11,0.11
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131109,0.10,0.12,0.10,0.11,0.10,0.11,0.11,0.13,0.13,0.13,0.13,0.14,0.17,0.17,0.18,0.17,0.18,0.18,0.17,0.25,0.21,0.16,0.12,0.13
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131110,0.12,0.13,0.11,0.13,0.10,0.11,0.12,0.10,0.12,0.10,0.11,0.12,0.10,0.11,0.11,0.11,0.10,0.11,0.10,0.09,0.11,0.09,0.11,0.09
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131111,0.12,0.12,0.15,0.12,0.14,0.15,0.14,0.16,0.15,0.16,0.14,0.16,0.17,0.19,0.20,0.16,0.18,0.18,0.14,0.15,0.15,0.17,0.13,0.09
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131112,0.08,0.05,0.07,0.07,0.09,0.04,0.13,0.12,0.11,0.13,0.11,0.13,0.10,0.13,0.10,0.12,0.12,0.12,0.13,0.13,0.14,0.13,0.13,0.13
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131113,0.14,0.14,0.15,0.14,0.14,0.13,0.10,0.09,0.11,0.10,0.10,0.10,0.10,0.11,0.10,0.10,0.11,0.11,0.11,0.10,0.11,0.11,0.13,0.11
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131114,0.11,0.10,0.12,0.14,0.10,0.11,0.11,0.12,0.13,0.10,0.12,0.13,0.10,0.14,0.11,0.10,0.12,0.11,0.12,0.09,0.12,0.10,0.11,0.11
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131115,0.10,0.12,0.10,0.12,0.10,0.13,0.10,0.14,0.11,0.12,0.11,0.12,0.11,0.12,0.11,0.12,0.12,0.12,0.13,0.12,0.16,0.12,0.13,0.17
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131116,0.12,0.13,0.12,0.13,0.14,0.12,0.12,0.12,0.13,0.15,0.12,0.13,0.13,0.13,0.14,0.17,0.46,0.43,0.34,0.25,0.20,0.37,0.25,0.20
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131117,0.16,0.31,0.21,0.16,0.16,0.34,0.30,0.25,0.21,0.22,0.23,0.20,0.15,0.15,0.18,0.22,0.25,0.39,0.22,0.27,0.28,0.30,0.41,0.50
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131118,0.36,0.27,0.13,0.13,0.13,0.12,0.11,0.11,0.12,0.11,0.11,0.11,0.12,0.11,0.11,0.11,0.11,0.12,0.11,0.11,0.10,0.11,0.11,0.11
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131119,0.11,0.11,0.11,0.11,0.11,0.10,0.08,0.09,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.09,0.08,0.08,0.08,0.09,0.09,0.09,0.08,0.08
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131120,0.09,0.09,0.09,0.09,0.09,0.09,0.12,0.15,0.15,0.15,0.16,0.16,0.16,0.16,0.14,0.16,0.15,0.15,0.15,0.17,0.18,0.18,0.19,0.19
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131121,0.19,0.19,0.19,0.18,0.18,0.18,0.11,0.12,0.12,0.12,0.13,0.14,0.14,0.14,0.14,0.14,0.15,0.15,0.13,0.14,0.13,0.13,0.13,0.13
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131122,0.12,0.12,0.12,0.13,0.13,0.13,0.13,0.14,0.15,0.16,0.15,0.15,0.16,0.17,0.17,0.17,0.17,0.18,0.16,0.16,0.14,0.09,0.13,0.11
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131123,0.05,0.04,0.03,0.02,0.03,0.01,0.14,0.13,0.11,0.13,0.11,0.13,0.11,0.13,0.12,0.13,0.15,0.12,0.09,0.11,0.10,0.13,0.10,0.11
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131124,0.11,0.13,0.12,0.13,0.11,0.11,0.13,0.13,0.13,0.13,0.12,0.13,0.12,0.12,0.13,0.12,0.14,0.12,0.14,0.14,0.12,0.14,0.12,0.13
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131125,0.15,0.12,0.13,0.14,0.12,0.13,0.13,0.12,0.10,0.12,0.10,0.11,0.10,0.11,0.11,0.12,0.10,0.12,0.10,0.12,0.12,0.10,0.12,0.10
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131126,0.11,0.12,0.11,0.12,0.09,0.12,0.10,0.11,0.13,0.10,0.11,0.11,0.13,0.19,0.16,0.13,0.12,0.13,0.11,0.13,0.11,0.13,0.11,0.11
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131127,0.13,0.12,0.14,0.14,0.14,0.22,0.26,0.28,0.26,0.31,0.29,0.21,0.13,0.13,0.13,0.20,0.26,0.29,0.12,0.10,0.11,0.10,0.10,0.10
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131128,0.09,0.10,0.11,0.12,0.11,0.11,0.09,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.07,0.07,0.07,0.09,0.12,0.14,0.14,0.14,0.14,0.13
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131129,0.13,0.13,0.12,0.14,0.13,0.13,0.12,0.11,0.13,0.11,0.13,0.10,0.12,0.12,0.11,0.13,0.12,0.13,0.14,0.14,0.15,0.11,0.15,0.13
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131130,0.12,0.13,0.11,0.14,0.12,0.10,0.13,0.12,0.10,0.14,0.15,0.16,0.17,0.18,0.18,0.19,0.22,0.17,0.11,0.14,0.14,0.16,0.16,0.12
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131201,0.13,0.16,0.15,0.17,0.17,0.11,0.14,0.15,0.16,0.17,0.12,0.14,0.15,0.12,0.15,0.15,0.14,0.15,0.11,0.12,0.13,0.12,0.11,0.12
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131202,0.11,0.09,0.11,0.12,0.08,0.11,0.09,0.08,0.10,0.08,0.09,0.09,0.09,0.10,0.08,0.11,0.11,0.14,0.11,0.14,0.12,0.14,0.12,0.12
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131203,0.11,0.12,0.11,0.13,0.10,0.15,0.13,0.20,0.18,0.16,0.20,0.12,0.12,0.12,0.11,0.14,0.26,0.33,0.38,0.31,0.43,0.24,0.21,0.14
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131204,0.14,0.14,0.13,0.13,0.14,0.13,0.10,0.12,0.13,0.12,0.13,0.16,0.17,0.16,0.11,0.07,0.07,0.09,0.12,0.12,0.13,0.14,0.16,0.14
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131205,0.12,0.11,0.12,0.11,0.12,0.11,0.10,0.14,0.15,0.15,0.15,0.16,0.18,0.19,0.20,0.21,0.21,0.22,0.12,0.08,0.09,0.08,0.06,0.08
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131206,0.06,0.06,0.09,0.08,0.06,0.10,0.09,0.11,0.11,0.09,0.11,0.09,0.11,0.10,0.10,0.10,0.12,0.11,0.16,0.11,0.16,0.13,0.11,0.12
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131207,0.11,0.13,0.13,0.15,0.13,0.14,0.14,0.14,0.12,0.13,0.11,0.14,0.14,0.12,0.13,0.11,0.12,0.13,0.11,0.14,0.15,0.11,0.15,0.15
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131208,0.12,0.12,0.15,0.14,0.12,0.14,0.12,0.11,0.13,0.14,0.15,0.15,0.16,0.17,0.16,0.16,0.17,0.17,0.15,0.15,0.14,0.14,0.16,0.15
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131209,0.14,0.14,0.14,0.14,0.14,0.14,0.15,0.15,0.16,0.16,0.16,0.17,0.18,0.14,0.12,0.15,0.14,0.11,0.15,0.17,0.17,0.14,0.16,0.17
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131210,0.17,0.15,0.16,0.17,0.15,0.14,0.14,0.16,0.20,0.21,0.24,0.19,0.19,0.22,0.17,0.24,0.32,0.34,0.15,0.18,0.17,0.19,0.20,0.19
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131211,0.17,0.19,0.19,0.16,0.19,0.19,0.12,0.12,0.15,0.13,0.15,0.17,0.18,0.18,0.18,0.18,0.17,0.18,0.14,0.12,0.14,0.14,0.13,0.12
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131212,0.12,0.12,0.13,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.10,0.09,0.11,0.12,0.12,0.13,0.12,0.13,0.14,0.16,0.15,0.14,0.14,0.15
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131213,0.15,0.15,0.14,0.14,0.14,0.14,0.13,0.13,0.13,0.13,0.14,0.14,0.12,0.12,0.13,0.13,0.13,0.12,0.14,0.14,0.15,0.14,0.14,0.14
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131214,0.14,0.14,0.14,0.15,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.13,0.14,0.14,0.13,0.13,0.15,0.16,0.19,0.18,0.16,0.16
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131215,0.16,0.16,0.17,0.17,0.16,0.16,0.14,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.14,0.14,0.16,0.17,0.13,0.16,0.17,0.16,0.17,0.16
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131216,0.16,0.15,0.15,0.15,0.15,0.18,0.15,0.19,0.22,0.17,0.17,0.16,0.18,0.17,0.21,0.25,0.18,0.24,0.27,0.25,0.19,0.22,0.23,0.21
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131217,0.15,0.10,0.12,0.15,0.15,0.10,0.14,0.27,0.16,0.17,0.16,0.17,0.17,0.16,0.16,0.15,0.14,0.17,0.14,0.16,0.40,0.19,0.15,0.22
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131218,0.32,0.16,0.14,0.14,0.16,0.13,0.16,0.26,0.14,0.16,0.14,0.19,0.18,0.24,0.23,0.39,0.31,0.47,0.30,0.18,0.25,0.20,0.21,0.21
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131219,0.19,0.19,0.19,0.19,0.17,0.14,0.14,0.22,0.19,0.18,0.17,0.15,0.17,0.16,0.14,0.18,0.15,0.13,0.14,0.14,0.16,0.17,0.13,0.13
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131220,0.15,0.16,0.16,0.14,0.17,0.16,0.15,0.16,0.17,0.17,0.15,0.17,0.16,0.16,0.16,0.13,0.12,0.16,0.20,0.17,0.16,0.17,0.20,0.30
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131221,0.45,0.41,0.34,0.36,0.24,0.31,0.15,0.17,0.15,0.28,0.37,0.29,0.27,0.32,0.32,0.29,0.27,0.35,0.34,0.29,0.41,0.27,0.29,0.28
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131222,0.19,0.15,0.15,0.11,0.12,0.14,0.15,0.15,0.15,0.17,0.19,0.16,0.17,0.17,0.18,0.21,0.23,0.20,0.19,0.19,0.20,0.19,0.20,0.20
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131223,0.20,0.19,0.20,0.17,0.16,0.12,0.18,0.19,0.23,0.21,0.21,0.20,0.22,0.21,0.17,0.24,0.26,0.19,0.17,0.18,0.18,0.15,0.15,0.16
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131224,0.16,0.19,0.23,0.19,0.19,0.19,0.19,0.22,0.27,0.25,0.21,0.23,0.22,0.22,0.21,0.24,0.26,0.25,0.25,0.22,0.26,0.22,0.31,0.16
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131225,0.20,0.17,0.18,0.13,0.14,0.16,0.15,0.22,0.16,0.16,0.17,0.19,0.19,0.18,0.17,0.24,0.30,0.42,0.27,0.24,0.19,0.33,0.19,0.16
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131226,0.13,0.15,0.18,0.19,0.15,0.20,0.27,0.19,0.14,0.18,0.15,0.15,0.17,0.17,0.15,0.17,0.24,0.19,0.13,0.19,0.16,0.26,0.21,0.12
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131227,0.16,0.15,0.21,0.22,0.17,0.21,0.23,0.23,0.19,0.17,0.19,0.21,0.21,0.21,0.21,0.25,0.30,0.30,0.17,0.19,0.15,0.18,0.24,0.17
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131228,0.21,0.12,0.21,0.17,0.15,0.12,0.14,0.17,0.20,0.18,0.16,0.18,0.25,0.20,0.21,0.22,0.23,0.22,0.14,0.12,0.14,0.14,0.14,0.15
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20131229,0.12,0.13,0.13,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.13,0.12,0.13,0.16,0.13,0.12,0.13,0.11,0.13,0.13,0.12,0.14,0.13,0.19
