File generated on // Fichier créé sur, 2022-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pollutant // Polluant:, CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Units // Unités, ppm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note // Note,Data is hour ending local standard time // Données en heure normale locale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note // Note,Zeros are valid. -999 denotes no data available // Zéros sont valides .-999 Données non disponibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pollutant//Polluant,NAPS ID//Identifiant SNPA,City//Ville,Province/Territory//Province/Territoire,Latitude//Latitude,Longitude//Longitude,Date//Date,H01//H01,H02//H02,H03//H03,H04//H04,H05//H05,H06//H06,H07//H07,H08//H08,H09//H09,H10//H10,H11//H11,H12//H12,H13//H13,H14//H14,H15//H15,H16//H16,H17//H17,H18//H18,H19//H19,H20//H20,H21//H21,H22//H22,H23//H23,H24//H24
CO,80211,Saskatoon,SK,52.13613,-106.66293,11/27/2009,0,0,0,0.1,0.1,0.1,0.2,0.3,0.4,0.3,0.2,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CO,80211,Saskatoon,SK,52.13613,-106.66293,11/28/2009,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0
CO,80211,Saskatoon,SK,52.13613,-106.66293,11/29/2009,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CO,80211,Saskatoon,SK,52.13613,-106.66293,11/30/2009,0,0,0,0,0,0,0.2,0.3,0.5,-999,-999,0,0,0,-999,0.2,0.2,0.2,0.1,0.1,0.1,0.2,0.1,0.1
CO,80211,Saskatoon,SK,52.13613,-106.66293,12/1/2009,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.1,0.1,0.1,0.1,0.1,0.1
CO,80211,Saskatoon,SK,52.13613,-106.66293,12/2/2009,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.2,0.3,0.2,0.1,0.1,0.2,0.1,0.1
CO,80211,Saskatoon,SK,52.13613,-106.66293,12/3/2009,0,0,0,0,0,0,0,0.1,0.1,0.1,0,0,0,0,0,0,0.3,0.3,0.1,0.1,0.1,0.1,0.1,0.1
CO,80211,Saskatoon,SK,52.13613,-106.66293,12/4/2009,0,0,0,0,0,0,0.1,0.1,0.2,0.3,0.3,0.2,0.1,0.2,0.1,0.2,0.4,0.6,0.2,0.3,0.3,0.3,0.2,0
CO,80211,Saskatoon,SK,52.13613,-106.66293,12/5/2009,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0.1,0.1,0.1,0.2,0.3,0.1,0.1,0,0,0,0
CO,80211,Saskatoon,SK,52.13613,-106.66293,12/6/2009,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1
CO,80211,Saskatoon,SK,52.13613,-106.66293,12/7/2009,0,0,0,0,0,0,0.1,0.2,0.1,0.1,0.1,0.2,0,0,0,0,0.1,0.3,0.3,0.1,0.1,0.1,0.1,0.1
CO,80211,Saskatoon,SK,52.13613,-106.66293,12/8/2009,0.1,0,0.1,0,0,0,0.2,0.2,0.2,0.1,0.2,0.1,0.1,0.2,0.2,0.1,0.2,0.1,0,0,0,0,0,0
CO,80211,Saskatoon,SK,52.13613,-106.66293,12/9/2009,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.3,0.3,0.3,0.2,0.2,0.3,0.2,0.2
CO,80211,Saskatoon,SK,52.13613,-106.66293,12/10/2009,0.1,0,0.1,0.1,0,0.1,0.1,0.2,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.2,0.1,0
CO,80211,Saskatoon,SK,52.13613,-106.66293,12/11/2009,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0.1,0,0,-999,0,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CO,80211,Saskatoon,SK,52.13613,-106.66293,12/12/2009,0.1,0.2,0.1,0.1,0,0,0,0,0,0.1,0,0,0,0,0.1,0.1,0.1,0.1,0,0,0,0,0,0
CO,80211,Saskatoon,SK,52.13613,-106.66293,12/13/2009,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1,0
CO,80211,Saskatoon,SK,52.13613,-106.66293,12/14/2009,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1
CO,80211,Saskatoon,SK,52.13613,-106.66293,12/15/2009,0.2,0.1,0.1,0.1,0.1,0.2,0.3,0.3,0.4,0.5,0.3,0.3,0.4,0.3,0.3,0.2,0.3,0.2,0.2,0.2,0.1,0.2,0.1,0.1
CO,80211,Saskatoon,SK,52.13613,-106.66293,12/16/2009,0.1,0.1,0.1,0.1,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.5,1,1,1.4,1.2,1.1,0.9,0.5
CO,80211,Saskatoon,SK,52.13613,-106.66293,12/17/2009,0.5,0.3,0.4,0.2,0.1,0.2,0.2,0.3,0.6,0.6,0.6,0.8,0.4,0.2,-999,0.4,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.2
CO,80211,Saskatoon,SK,52.13613,-106.66293,12/18/2009,0.3,0.3,0.2,0.2,0.2,0.2,0.3,0.3,0.7,0.8,0.5,0.4,0.3,0.3,0.2,0.3,0.4,0.3,0.2,0.1,0.1,0.1,0.1,0.1
CO,80211,Saskatoon,SK,52.13613,-106.66293,12/19/2009,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0,0,0.1,0.1,0.1,0.1,0.3,0.3,0.3,0.2,0.2
CO,80211,Saskatoon,SK,52.13613,-106.66293,12/20/2009,0.3,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0,0,0,0,0.1,0.1,0.1,0.1,0.2,0.2,0.1,0.2
CO,80211,Saskatoon,SK,52.13613,-106.66293,12/21/2009,0.2,0.2,0.3,0.3,0.2,0.1,0.2,0.4,0.6,0.4,0.3,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.1,0.1,0.1,0.1,0.1,0
CO,80211,Saskatoon,SK,52.13613,-106.66293,12/22/2009,0,0,0,0,0,0,0.1,0.2,0.2,0.1,0.1,0.2,0.2,0.1,-999,0.2,0.3,0.2,0.1,0.1,0.1,0.1,0.1,0.1
CO,80211,Saskatoon,SK,52.13613,-106.66293,12/23/2009,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
CO,80211,Saskatoon,SK,52.13613,-106.66293,12/24/2009,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.3,0.4,0.5,0.4,0.4,0.3,0.3,0.2,0.2,0.1,0.2,0.2,0.2,0.3,0.2,0.3
CO,80211,Saskatoon,SK,52.13613,-106.66293,12/25/2009,0.3,0.3,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.2,0.2,0.3,0.3,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.1
CO,80211,Saskatoon,SK,52.13613,-106.66293,12/26/2009,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
CO,80211,Saskatoon,SK,52.13613,-106.66293,12/27/2009,0.1,0.1,0,0.1,0.1,0.1,0.2,0.2,0.3,0.2,0.2,0.2,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.3,0.1,0.1,0.1,0.1
CO,80211,Saskatoon,SK,52.13613,-106.66293,12/28/2009,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CO,80211,Saskatoon,SK,52.13613,-106.66293,12/29/2009,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.6,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
CO,80211,Saskatoon,SK,52.13613,-106.66293,12/30/2009,0,0,0,0.1,0,0,0,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
CO,80211,Saskatoon,SK,52.13613,-106.66293,12/31/2009,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.4,0.1,0.1,0.1,0.1,0.1,0.1
CO,90120,Edmonton,AB,53.50022,-113.526056,1/1/2009,0.2,0.3,0.2,0.3,0.2,0.2,0.2,0.3,0.3,0.3,0.2,0.2,0.2,0.3,0.2,0.2,0.3,0.2,0.3,0.3,0.2,0.2,0.2,0.1
CO,90120,Edmonton,AB,53.50022,-113.526056,1/2/2009,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.4,0.6
CO,90120,Edmonton,AB,53.50022,-113.526056,1/3/2009,0.6,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
CO,90120,Edmonton,AB,53.50022,-113.526056,1/4/2009,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.6,0.7,0.5,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.2,0.2,0.2,0.2
CO,90120,Edmonton,AB,53.50022,-113.526056,1/5/2009,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.4,0.3,0.4,0.5,0.5,0.5,0.5,0.6,0.7,0.7,0.9,1.2,1.1,1.3,1.5,1.2,0.9
CO,90120,Edmonton,AB,53.50022,-113.526056,1/6/2009,0.6,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.3,0.3,0.3,0.3,0.4,0.6,0.7,0.4,0.3,0.3,0.3,0.2,0.3
CO,90120,Edmonton,AB,53.50022,-113.526056,1/7/2009,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.4,0.3,0.2,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.3,0.2,0.2,0.2,0.2
CO,90120,Edmonton,AB,53.50022,-113.526056,1/8/2009,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
CO,90120,Edmonton,AB,53.50022,-113.526056,1/9/2009,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.5,0.4,0.4,0.3,0.3,0.4,0.3,0.3,0.5,0.5,0.4,0.6,0.5,0.4,0.4,0.3,0.3
CO,90120,Edmonton,AB,53.50022,-113.526056,1/10/2009,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.7,0.4,0.4,0.4,0.4,0.4
CO,90120,Edmonton,AB,53.50022,-113.526056,1/11/2009,0.4,0.4,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
CO,90120,Edmonton,AB,53.50022,-113.526056,1/12/2009,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.5,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0.4,0.3,0.3,0.3,0.3,0.2,0.2
CO,90120,Edmonton,AB,53.50022,-113.526056,1/13/2009,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2
CO,90120,Edmonton,AB,53.50022,-113.526056,1/14/2009,0.2,0.2,0.1,0.1,0.1,0.2,0.2,0.2,0.3,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2
CO,90120,Edmonton,AB,53.50022,-113.526056,1/15/2009,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.4,0.5,0.4,0.3,0.3,0.3,0.2,0.2,0.2,0.3,0.3,0.3,0.4,0.4,0.3,0.3,0.3
CO,90120,Edmonton,AB,53.50022,-113.526056,1/16/2009,0.6,0.4,0.3,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.5,0.5,0.2,0.2
CO,90120,Edmonton,AB,53.50022,-113.526056,1/17/2009,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
CO,90120,Edmonton,AB,53.50022,-113.526056,1/18/2009,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.7,0.9,0.3,0.3,0.3,0.3,0.2
CO,90120,Edmonton,AB,53.50022,-113.526056,1/19/2009,0.3,0.2,0.2,0.2,0.2,0.2,0.3,0.8,0.9,0.7,0.5,0.3,0.2,0.2,0.2,0.3,0.3,0.3,0.5,0.5,0.6,0.7,0.7,0.5
CO,90120,Edmonton,AB,53.50022,-113.526056,1/20/2009,0.3,0.3,0.2,0.2,0.2,0.2,0.3,0.5,0.6,0.3,0.3,0.2,0.2,0.3,0.3,0.3,0.3,0.8,0.8,0.8,0.7,0.6,0.5,0.5
CO,90120,Edmonton,AB,53.50022,-113.526056,1/21/2009,0.5,0.4,0.4,0.4,0.4,0.3,0.5,1,1.1,0.4,0.3,0.2,0.2,0.2,0.2,0.3,0.3,0.8,1.3,1.9,1.4,1.1,0.2,0.2
CO,90120,Edmonton,AB,53.50022,-113.526056,1/22/2009,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.1,0.1,0.2,0.2,0.2
CO,90120,Edmonton,AB,53.50022,-113.526056,1/23/2009,0.2,0.2,0.1,0.1,0.1,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.3,0.3,0.4
CO,90120,Edmonton,AB,53.50022,-113.526056,1/24/2009,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
CO,90120,Edmonton,AB,53.50022,-113.526056,1/25/2009,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.5,0.8,0.9,0.8,0.6,0.5
CO,90120,Edmonton,AB,53.50022,-113.526056,1/26/2009,0.4,0.3,0.3,0.3,0.2,0.3,0.4,0.7,0.9,0.7,0.4,0.4,0.3,0.3,0.4,0.4,0.4,0.3,0.4,0.4,0.4,0.4,0.4,0.3
CO,90120,Edmonton,AB,53.50022,-113.526056,1/27/2009,0.3,0.3,0.3,0.3,0.2,0.3,0.3,0.5,0.6,0.8,0.6,0.4,0.3,0.3,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2
CO,90120,Edmonton,AB,53.50022,-113.526056,1/28/2009,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
CO,90120,Edmonton,AB,53.50022,-113.526056,1/29/2009,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.2
CO,90120,Edmonton,AB,53.50022,-113.526056,1/30/2009,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,-999,-999,-999,-999,-999,0.3,0.4,0.5,0.6,0.4,0.3,0.3,0.2,0.2,0.2,0.2
CO,90120,Edmonton,AB,53.50022,-113.526056,1/31/2009,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.1,0.1
CO,90120,Edmonton,AB,53.50022,-113.526056,2/1/2009,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.3,0.3,0.3,0.3,0.3,0.2
CO,90120,Edmonton,AB,53.50022,-113.526056,2/2/2009,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.5,0.4,0.4,0.5,0.7,0.7,0.5
CO,90120,Edmonton,AB,53.50022,-113.526056,2/3/2009,0.4,0.3,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.3,0.3,0.4,0.3,0.4,0.3,0.3,0.3,0.2,0.2,0.2
CO,90120,Edmonton,AB,53.50022,-113.526056,2/4/2009,0.2,0.2,0.2,0.2,0.3,0.3,0.6,1,1.4,1.5,0.7,0.4,0.3,0.3,0.2,0.2,0.4,1,0.9,0.5,0.6,0.3,0.2,0.2
CO,90120,Edmonton,AB,53.50022,-113.526056,2/5/2009,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.4,0.7,0.4,0.4,0.3,0.2,0.2,0.3,0.3,0.4,0.5,0.7,0.9,0.9,0.7,0.9,0.8
CO,90120,Edmonton,AB,53.50022,-113.526056,2/6/2009,0.7,0.7,0.8,0.8,0.7,0.6,0.7,0.8,0.7,1.2,0.9,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2
CO,90120,Edmonton,AB,53.50022,-113.526056,2/7/2009,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.4,0.4,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
CO,90120,Edmonton,AB,53.50022,-113.526056,2/8/2009,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0.3,0.3,0.8,1.2,1.5,1.5,1.5,1.5
CO,90120,Edmonton,AB,53.50022,-113.526056,2/9/2009,0.9,0.6,0.5,0.6,0.4,0.3,0.3,0.3,0.5,0.5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.5,0.4,0.3,0.3
CO,90120,Edmonton,AB,53.50022,-113.526056,2/10/2009,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.2,0.2,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.4
CO,90120,Edmonton,AB,53.50022,-113.526056,2/11/2009,0.4,0.5,0.4,0.4,0.5,0.4,0.4,0.6,1.1,1.1,0.7,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.7,0.8,0.7,0.7,0.4
CO,90120,Edmonton,AB,53.50022,-113.526056,2/12/2009,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.7,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.4,0.4,0.5,0.5,0.3
CO,90120,Edmonton,AB,53.50022,-113.526056,2/13/2009,0.3,0.4,0.4,0.3,0.3,0.3,0.4,0.6,0.7,0.6,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.5,0.6,0.3,0.5,0.6,0.5,0.5
CO,90120,Edmonton,AB,53.50022,-113.526056,2/14/2009,0.4,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.2,0.2,0.2,0.3,0.3,0.3,0.5,0.3,0.3,0.2,0.2
CO,90120,Edmonton,AB,53.50022,-113.526056,2/15/2009,0.2,0.2,0.2,0.2,0.2,0.3,0.4,0.4,0.5,0.5,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.3
CO,90120,Edmonton,AB,53.50022,-113.526056,2/16/2009,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.5,0.6,0.6,0.7,0.6,0.6
CO,90120,Edmonton,AB,53.50022,-113.526056,2/17/2009,0.6,0.5,0.5,0.5,0.4,0.5,0.6,0.8,1.1,1.6,0.9,0.6,0.4,0.3,0.3,0.3,0.3,0.3,1.1,1.4,1.9,1,0.5,0.4
CO,90120,Edmonton,AB,53.50022,-113.526056,2/18/2009,0.5,0.3,0.3,0.3,0.3,0.4,0.5,0.6,1.1,0.6,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.4,0.4,0.6,0.6,0.8,0.9
CO,90120,Edmonton,AB,53.50022,-113.526056,2/19/2009,0.6,0.5,0.4,0.4,0.4,0.4,0.5,0.6,0.6,0.7,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.4,0.3,0.3,0.3
CO,90120,Edmonton,AB,53.50022,-113.526056,2/20/2009,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.6,0.8,0.6,0.4,0.3,0.2,0.2,0.3,0.3,0.3,0.4,0.4,0.5,0.4,0.5,0.4,0.4
CO,90120,Edmonton,AB,53.50022,-113.526056,2/21/2009,0.6,0.6,0.7,0.7,0.6,0.6,0.5,0.5,0.5,0.6,0.6,0.5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2
CO,90120,Edmonton,AB,53.50022,-113.526056,2/22/2009,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.4,0.4,0.3
CO,90120,Edmonton,AB,53.50022,-113.526056,2/23/2009,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2
CO,90120,Edmonton,AB,53.50022,-113.526056,2/24/2009,0.2,0.2,0.2,0.2,0.1,0.1,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
CO,90120,Edmonton,AB,53.50022,-113.526056,2/25/2009,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.4,0.4,0.3,0.3,0.3,0.3
CO,90120,Edmonton,AB,53.50022,-113.526056,2/26/2009,0.3,0.3,0.2,0.3,0.2,0.2,0.2,0.3,0.3,-999,-999,-999,-999,-999,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
CO,90120,Edmonton,AB,53.50022,-113.526056,2/27/2009,0.2,0.2,0.2,0.3,0.2,0.2,0.3,0.6,0.8,0.6,0.5,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.4,0.6,0.6,0.2,0.4,0.4
CO,90120,Edmonton,AB,53.50022,-113.526056,2/28/2009,0.6,0.9,0.4,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2
CO,90120,Edmonton,AB,53.50022,-113.526056,3/1/2009,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.4,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3
CO,90120,Edmonton,AB,53.50022,-113.526056,3/2/2009,0.3,0.4,0.3,0.2,0.2,0.3,0.3,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.4,0.3
CO,90120,Edmonton,AB,53.50022,-113.526056,3/3/2009,0.3,0.3,0.3,0.2,0.2,0.2,0.3,0.4,0.4,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.3,0.4,0.6,1,1.2,0.4,0.3,0.2
CO,90120,Edmonton,AB,53.50022,-113.526056,3/4/2009,0.2,0.2,0.6,0.6,1.1,0.8,0.4,0.7,0.9,0.5,0.3,0.2,0.2,0.2,0.3,0.3,0.4,0.4,0.4,0.3,0.3,0.3,0.2,0.2
CO,90120,Edmonton,AB,53.50022,-113.526056,3/5/2009,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.4,0.5
CO,90120,Edmonton,AB,53.50022,-113.526056,3/6/2009,0.5,0.4,0.3,0.3,0.3,0.3,0.3,0.5,0.6,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2
CO,90120,Edmonton,AB,53.50022,-113.526056,3/7/2009,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.4,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
CO,90120,Edmonton,AB,53.50022,-113.526056,3/8/2009,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
CO,90120,Edmonton,AB,53.50022,-113.526056,3/9/2009,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.4,0.4,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3
CO,90120,Edmonton,AB,53.50022,-113.526056,3/10/2009,0.2,0.2,0.3,0.3,0.3,0.5,0.7,1,0.5,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3
CO,90120,Edmonton,AB,53.50022,-113.526056,3/11/2009,0.3,0.3,0.3,0.3,0.2,0.4,0.7,0.7,0.3,0.3,0.2,0.2,0.2,0.2,0.1,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2
CO,90120,Edmonton,AB,53.50022,-113.526056,3/12/2009,0.2,0.2,0.3,0.3,0.3,0.4,0.6,0.7,0.4,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.2
