Pollutant:, CO
Units:, ppm
Data is hour ending local standard time.
Note:,Zeros are valid. -999 denotes no data available.

Pollutant,NAPSID,City,P/T,Latitude,Longitude,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140607,0.58,0.61,0.32,0.23,0.21,0.21,0.22,0.24,0.26,0.25,0.23,0.22,0.22,0.22,0.22,0.23,0.25,0.24,0.24,0.23,0.24,0.27,0.30,0.32
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140608,0.32,0.41,0.37,0.37,0.38,0.32,0.56,0.31,0.30,0.29,0.27,0.28,0.28,0.26,0.26,0.26,0.25,0.25,0.25,0.25,0.29,0.35,0.32,0.29
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140609,0.27,0.27,0.27,0.26,0.26,0.27,0.30,0.34,0.36,0.32,0.31,0.31,0.32,0.31,0.30,0.32,0.38,0.40,0.29,0.29,0.28,0.28,0.29,0.28
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140610,0.27,0.27,0.27,0.27,0.28,0.29,0.23,0.24,0.22,0.20,0.21,0.20,0.20,0.20,0.20,0.21,0.22,0.23,0.23,0.21,0.22,0.22,0.21,0.22
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140611,0.23,0.23,0.23,0.21,0.23,0.24,0.25,0.39,0.29,0.33,0.26,0.25,0.26,0.25,0.24,0.24,0.24,0.24,0.22,0.22,0.29,0.38,0.54,0.39
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140612,0.39,0.33,0.27,0.25,0.25,0.26,0.29,0.32,0.34,0.28,0.27,0.26,0.26,0.27,0.27,0.27,0.27,-999,-999,0.18,0.22,0.27,0.23,0.21
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140613,0.22,0.27,0.21,0.18,0.18,0.21,0.24,0.27,0.26,0.22,0.22,0.22,0.22,0.21,0.20,0.21,0.22,0.22,0.22,0.24,0.24,0.22,0.24,0.23
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140614,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.22,0.23,0.24,0.25,0.26,0.25,0.26,0.26,0.27,0.27,0.26,0.27,0.25,0.26,0.25,0.25
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140615,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.26,0.26,0.27,0.27,0.28,0.28,0.29,0.28,0.28,0.29,0.29,0.28,0.28,0.28,0.28,0.28,0.29
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140616,0.29,0.29,0.29,0.29,0.29,0.21,0.23,0.27,0.25,0.21,0.21,0.21,0.22,0.21,0.23,0.23,0.22,0.25,0.20,0.21,0.23,0.24,0.27,0.26
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140617,0.24,0.22,0.22,0.25,0.28,0.27,0.24,0.29,0.28,0.27,0.26,0.27,0.27,0.26,0.26,0.27,0.27,0.27,0.26,0.25,0.25,0.25,0.25,0.24
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140618,0.23,0.23,0.22,0.23,0.23,0.23,0.25,0.28,0.30,0.21,0.22,0.20,0.21,0.19,0.18,0.17,0.23,0.26,0.18,0.18,0.20,0.19,0.18,0.19
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140619,0.17,0.18,0.18,0.18,0.17,0.17,0.20,0.22,0.23,0.28,0.29,0.28,0.26,0.23,0.21,0.22,0.23,0.22,0.21,0.20,0.21,0.26,0.30,0.31
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140620,0.25,0.25,0.23,0.22,0.22,0.21,0.24,0.25,0.24,0.21,0.21,0.22,0.22,0.23,0.23,0.23,-999,0.24,0.23,0.23,0.23,0.23,0.24,0.25
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140621,0.24,0.25,0.23,0.23,0.23,0.23,0.24,0.25,0.25,0.25,0.26,0.27,0.26,0.25,0.24,0.24,0.25,0.26,0.24,0.25,0.24,0.24,0.24,0.24
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140622,0.24,0.23,0.24,0.24,0.24,0.24,0.24,0.28,0.27,0.25,0.26,0.26,0.26,0.27,0.26,0.27,0.28,0.29,0.27,0.27,0.31,0.30,0.27,0.28
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140623,0.27,0.26,0.26,0.26,0.27,0.29,0.20,0.23,0.23,0.21,0.22,0.22,0.22,0.22,0.21,0.22,0.23,0.22,0.20,0.21,0.22,0.27,0.31,0.23
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140624,0.20,0.19,0.19,0.19,0.17,0.18,0.21,0.20,0.21,0.21,0.20,0.21,0.21,0.21,0.21,0.20,0.21,0.22,0.20,0.19,0.21,0.26,0.25,0.22
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140625,0.20,0.19,0.18,0.18,0.18,0.19,0.20,0.22,0.22,0.22,0.22,0.22,0.22,0.21,0.21,0.23,0.24,0.24,0.22,0.21,0.21,0.21,0.20,0.21
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140626,0.20,0.19,0.20,0.20,0.20,0.20,0.22,0.23,0.23,0.23,0.25,0.24,0.23,0.23,0.23,0.23,0.25,-999,-999,0.18,0.19,0.27,0.27,0.30
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140627,0.28,0.22,0.22,0.20,0.26,0.23,0.29,0.25,0.20,0.19,0.21,0.20,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.24,0.30,0.60,0.82
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140628,0.61,0.38,0.36,0.28,0.24,0.27,0.29,0.31,0.32,0.26,0.25,0.24,0.24,0.24,0.25,0.24,0.24,0.24,0.23,0.25,0.27,0.27,0.27,0.25
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140629,0.23,0.23,0.24,0.23,0.23,0.24,0.24,0.25,0.25,0.25,0.25,0.25,0.25,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.25,0.25,0.25,0.26
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140630,0.26,0.29,0.38,0.48,0.50,0.52,0.48,0.35,0.33,0.29,0.27,0.28,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.28,0.32,0.31,0.28
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140701,0.28,0.28,0.28,0.29,0.28,0.31,0.35,0.34,0.30,0.30,0.30,0.31,0.30,0.30,0.30,0.29,0.29,0.29,0.30,0.21,0.25,0.27,0.33,0.41
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140702,0.35,0.23,0.20,0.19,0.19,0.20,0.22,0.28,0.31,0.26,0.24,0.23,0.24,0.25,0.25,0.26,0.28,0.27,0.27,0.27,0.28,0.27,0.25,0.24
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140703,0.24,0.23,0.22,0.21,0.21,0.21,0.22,0.23,0.24,0.25,0.25,0.25,0.26,0.24,0.25,0.25,0.26,-999,-999,0.22,0.22,0.21,0.21,0.20
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140704,0.21,0.21,0.24,0.25,0.22,0.22,0.23,0.25,0.26,0.26,0.26,0.26,0.26,0.25,0.25,0.25,0.25,0.24,0.24,0.25,0.25,0.27,0.27,0.26
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140705,0.44,0.32,0.30,0.30,0.36,0.37,0.32,0.31,0.27,0.27,0.27,0.26,0.26,0.27,0.32,0.30,0.26,0.25,0.25,0.24,0.25,0.25,0.24,0.23
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140706,0.23,0.23,0.23,0.22,0.23,0.23,0.25,0.24,0.26,0.25,0.25,0.24,0.24,0.25,0.25,0.25,0.31,0.25,0.24,0.24,0.25,0.26,0.27,0.32
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140707,0.31,0.27,0.25,0.24,0.24,0.24,0.26,0.28,0.27,0.27,0.27,0.27,0.28,0.27,0.26,0.28,0.20,0.23,0.24,0.25,0.28,0.29,0.30,0.31
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140708,0.33,0.33,0.33,0.32,0.32,0.33,0.41,0.40,0.39,0.37,0.34,0.28,0.29,0.32,0.31,0.32,0.33,0.32,0.32,0.33,0.33,0.37,0.36,0.31
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140709,0.29,0.27,0.25,0.23,0.22,0.24,0.28,0.36,0.41,0.44,0.45,0.47,0.45,0.42,0.37,0.33,0.33,0.35,0.34,0.35,0.36,0.35,0.32,0.29
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140710,0.27,0.26,0.24,0.23,0.23,0.27,0.27,0.26,0.24,0.25,0.24,0.23,0.20,0.20,0.20,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.24,0.28
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140711,0.21,0.21,0.19,0.19,0.20,0.23,0.24,0.26,0.27,0.28,0.30,0.31,0.34,0.31,0.22,0.22,0.22,0.19,0.18,0.18,0.19,0.23,0.25,0.27
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140712,0.24,0.24,0.25,0.24,0.24,0.26,0.28,0.29,0.28,0.27,0.24,0.28,0.32,0.28,0.28,0.29,0.27,0.28,0.24,0.18,0.17,0.20,0.23,0.24
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140713,0.27,0.27,0.26,0.24,0.24,0.25,0.24,0.20,0.16,0.15,0.15,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.15,0.15,0.16,0.17,0.19,0.19
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140714,0.19,0.19,0.18,0.17,0.21,0.24,0.26,0.23,0.22,0.20,0.21,0.22,0.21,0.20,0.20,0.21,0.20,0.20,0.19,0.20,0.21,0.23,0.22,0.21
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140715,0.20,0.20,0.19,0.19,0.18,0.19,0.21,0.23,0.23,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.22,0.22,0.20,0.21,0.23,0.26,0.25,0.23
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140716,0.22,0.21,0.21,0.20,0.20,0.21,0.22,0.24,0.25,0.25,0.23,0.24,0.25,0.24,0.25,0.24,0.24,0.26,0.27,0.29,0.28,0.29,0.28,0.24
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140717,0.38,0.28,0.30,0.24,0.24,0.22,0.23,0.29,0.28,0.35,0.32,0.31,0.31,0.31,0.29,0.30,-999,-999,0.29,0.27,0.30,0.27,0.23,0.24
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140718,0.25,0.23,0.22,0.22,0.20,0.18,0.18,0.21,0.17,0.16,0.17,0.20,0.22,0.21,0.21,0.23,0.21,0.19,0.19,0.19,0.22,0.29,0.32,0.29
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140719,0.25,0.21,0.20,0.22,0.24,0.24,0.23,0.21,0.22,0.23,0.25,0.25,0.26,0.28,0.29,0.32,0.32,0.28,0.26,0.26,0.27,0.26,0.29,0.26
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140720,0.20,0.19,0.18,0.17,0.17,0.17,0.18,0.18,0.19,0.23,0.24,0.25,0.25,0.26,0.27,0.30,0.31,0.30,0.32,0.30,0.33,0.42,0.48,0.48
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140721,0.54,0.36,0.31,0.30,0.28,0.28,0.31,0.42,0.33,0.31,0.28,0.28,0.32,0.32,0.30,0.32,0.31,0.28,0.27,0.30,0.34,0.41,0.43,0.46
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140722,0.70,0.44,0.53,0.32,0.29,0.29,0.29,0.39,0.40,0.36,0.39,0.30,0.27,0.27,0.28,0.27,0.27,0.30,0.27,0.26,0.29,0.31,0.29,0.29
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140723,0.29,0.29,0.28,0.28,0.27,0.28,0.31,0.34,0.33,0.32,0.31,0.31,0.31,0.31,0.31,0.32,0.34,0.32,0.30,0.28,0.29,0.29,0.27,0.27
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140724,0.26,0.26,0.26,0.27,0.26,0.26,0.27,0.30,0.30,0.30,0.29,0.31,0.34,0.32,0.31,0.37,0.38,-999,-999,0.23,0.26,0.27,0.26,0.24
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140725,0.24,0.23,0.22,0.22,0.22,0.23,0.25,0.27,0.26,0.26,0.27,0.29,0.32,0.31,0.31,0.31,0.35,0.34,0.31,0.32,0.29,0.28,0.27,0.27
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140726,0.26,0.26,0.26,0.27,0.27,0.26,0.27,0.27,0.28,0.28,0.29,0.29,0.31,0.32,0.33,0.33,0.33,0.32,0.32,0.33,0.35,0.34,0.32,0.31
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140727,0.30,0.30,0.30,0.30,0.30,0.29,0.30,0.20,0.21,0.21,0.21,0.22,0.22,0.22,0.22,0.24,0.23,0.23,0.22,0.23,0.23,0.24,0.24,0.22
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140728,0.22,0.21,0.21,0.21,0.21,0.22,0.24,0.27,0.27,0.29,0.28,0.27,0.24,0.23,0.23,0.22,0.23,0.22,0.21,0.24,0.28,0.34,0.43,0.52
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140729,0.50,0.41,0.33,0.26,0.37,0.31,0.29,0.35,0.37,0.30,0.24,0.24,0.26,0.26,0.27,0.27,0.30,0.28,0.27,0.28,0.29,0.31,0.39,0.33
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140730,0.27,0.24,0.24,0.24,0.23,0.24,0.26,0.30,0.31,0.29,0.28,0.29,0.29,0.29,0.29,0.30,0.29,0.30,0.27,0.26,0.27,0.27,0.27,0.26
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140731,0.26,0.25,0.25,0.31,0.27,0.27,0.29,0.22,0.22,0.19,0.20,0.21,0.21,0.21,0.22,-999,0.24,0.22,0.20,0.22,0.24,0.27,0.29,0.31
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140801,0.32,0.26,0.22,0.21,0.26,0.26,0.29,0.43,0.37,0.26,0.25,0.23,0.22,0.21,0.19,0.20,0.20,0.22,0.25,0.27,0.28,0.35,0.40,0.41
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140802,0.39,0.40,0.42,0.43,0.45,0.44,0.42,0.37,0.31,0.30,0.28,0.32,0.33,0.34,0.33,0.33,0.32,0.31,0.30,0.30,0.31,0.36,0.34,0.32
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140803,0.29,0.29,0.29,0.29,0.28,0.27,0.25,0.26,0.27,0.27,0.25,0.24,0.24,0.24,0.23,0.23,0.22,0.22,0.22,0.23,0.25,0.28,0.28,0.25
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140804,0.26,0.24,0.23,0.23,0.24,0.24,0.25,0.25,0.25,0.26,0.27,0.28,0.27,0.26,0.26,0.25,0.27,0.26,0.26,0.27,0.28,0.32,0.34,0.26
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140805,0.27,0.25,0.24,0.23,0.23,0.25,0.34,0.27,0.28,0.30,0.29,0.29,0.31,0.29,0.28,0.28,0.28,0.26,0.28,0.29,0.28,0.28,0.27,0.27
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140806,0.26,0.25,0.24,0.25,0.25,0.25,0.27,0.30,0.30,0.30,0.29,0.28,0.30,0.28,0.28,0.28,0.29,0.28,0.26,0.27,0.28,0.47,0.39,0.30
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140807,0.29,0.27,0.26,0.27,0.26,0.27,0.30,0.31,0.28,0.27,0.28,0.28,0.30,0.30,0.30,0.30,0.30,0.30,-999,0.20,0.23,0.24,0.27,0.29
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140808,0.27,0.24,0.19,0.17,0.23,0.23,0.23,0.33,0.24,0.23,0.24,0.25,0.24,0.24,0.24,0.24,0.27,0.27,0.26,0.24,0.23,0.22,0.21,0.18
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140809,0.20,0.22,0.18,0.17,0.18,0.18,0.20,0.21,0.18,0.17,0.18,0.18,0.19,0.19,0.19,0.19,0.18,0.17,0.16,0.17,0.20,0.25,0.33,0.38
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140810,0.50,0.27,0.19,0.19,0.18,0.17,0.21,0.21,0.21,0.21,0.22,0.21,0.18,0.18,0.18,0.20,0.20,0.21,0.21,0.21,0.26,0.46,0.43,0.50
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140811,0.33,0.24,0.21,0.19,0.20,0.21,0.21,0.24,0.25,0.27,0.23,0.20,0.20,0.20,0.18,0.19,0.20,0.18,0.18,0.19,0.24,0.33,0.65,0.61
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140812,0.41,0.34,0.21,0.20,0.29,0.26,0.30,0.38,0.41,0.32,0.32,0.27,0.26,0.24,0.22,0.22,0.23,0.22,0.20,0.23,0.22,0.23,0.21,0.19
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140813,0.19,0.18,0.18,0.18,0.18,0.19,0.20,0.23,0.25,0.24,0.24,0.24,0.26,0.28,0.25,0.28,0.27,0.27,0.25,0.27,0.30,0.32,0.33,0.26
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140814,0.23,0.22,0.22,0.22,0.22,0.23,0.25,0.28,0.28,0.29,0.32,0.31,0.28,0.28,0.30,0.27,0.26,0.25,0.24,0.25,0.28,0.31,0.31,0.27
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140815,0.25,0.25,0.27,0.25,0.27,0.28,0.34,0.34,0.37,0.39,0.39,0.48,-999,0.54,0.56,0.57,0.56,0.51,0.45,0.45,0.48,0.54,0.48,0.47
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140816,0.43,0.41,0.38,0.38,0.35,0.36,0.36,0.36,0.38,0.37,0.38,0.38,0.37,0.35,0.35,0.36,0.37,0.37,0.38,0.39,0.35,0.35,0.35,0.33
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140817,0.33,0.33,0.33,0.31,0.26,0.25,0.28,0.26,0.25,0.24,0.25,0.24,0.24,0.24,0.26,0.27,0.28,0.28,0.27,0.29,0.30,0.33,0.30,0.30
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140818,0.31,0.31,0.31,0.31,0.31,0.33,0.37,0.39,0.36,0.34,0.33,0.33,0.31,0.27,0.27,0.26,0.27,0.27,0.29,0.30,0.33,0.40,0.34,0.26
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140819,0.28,0.32,0.34,0.33,0.34,0.35,0.44,0.43,0.42,0.40,0.39,0.36,0.33,0.32,0.34,0.33,0.31,0.29,0.28,0.28,0.29,0.29,0.28,0.28
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140820,0.27,0.26,0.26,0.26,0.29,0.29,0.30,0.37,0.30,0.27,0.27,0.27,0.27,0.29,0.27,0.28,0.30,0.28,0.28,0.26,0.27,0.28,0.30,0.34
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140821,0.28,0.27,0.30,0.38,0.38,0.37,0.36,0.40,0.39,0.39,0.35,0.33,0.35,0.32,0.31,0.32,0.33,-999,-999,0.33,0.29,0.31,0.29,0.26
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140822,0.26,0.26,0.26,0.27,0.28,0.29,0.31,0.34,0.35,0.29,0.29,0.29,0.29,0.34,0.31,0.29,0.32,0.29,0.29,0.31,0.31,0.34,0.30,0.30
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140823,0.30,0.29,0.29,0.30,0.30,0.29,0.27,0.29,0.31,0.29,0.31,0.31,0.31,0.31,0.33,0.32,0.31,0.31,0.31,0.31,0.31,0.30,0.29,0.29
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140824,0.27,0.26,0.26,0.26,0.25,0.26,0.26,0.26,0.26,0.26,0.27,0.27,0.28,0.28,0.28,0.28,0.30,0.30,0.31,0.31,0.31,0.32,0.31,0.32
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140825,0.38,0.35,0.34,0.34,0.29,0.30,0.38,0.41,0.42,0.34,0.32,0.32,0.31,0.30,0.29,0.30,0.31,0.30,0.29,0.21,0.31,0.29,0.22,0.21
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140826,0.21,0.21,0.20,0.20,0.20,0.21,0.23,0.27,0.26,0.23,0.23,0.25,0.23,0.24,0.24,0.25,0.26,0.27,0.27,0.25,0.25,0.26,0.24,0.22
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140827,0.22,0.21,0.21,0.21,0.21,0.22,0.23,0.25,0.24,0.24,0.23,0.25,0.25,0.25,0.27,0.27,0.28,0.28,0.27,0.28,0.29,0.27,0.27,0.29
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140828,0.32,0.29,0.30,0.26,0.25,0.24,0.28,0.39,0.30,0.23,0.22,0.23,0.23,0.22,0.22,0.23,0.24,0.24,-999,0.24,0.25,0.26,0.24,0.23
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140829,0.27,0.28,0.27,0.26,0.27,0.29,0.36,0.45,0.35,0.35,0.34,0.35,0.35,0.33,0.30,0.29,0.29,0.29,0.29,0.30,0.31,0.31,0.31,0.29
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140830,0.28,0.28,0.28,0.27,0.27,0.27,0.31,0.28,0.26,0.27,0.28,0.26,0.25,0.25,0.26,0.26,0.26,0.25,0.26,0.29,0.35,0.43,0.66,0.64
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140831,0.41,0.40,0.33,0.29,0.29,0.31,0.29,0.32,0.37,0.31,0.28,0.29,0.29,0.29,0.28,0.34,0.31,0.29,0.34,0.33,0.39,0.36,0.36,0.33
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140901,0.30,0.27,0.28,0.28,0.28,0.28,0.30,0.29,0.29,0.20,0.21,0.21,0.21,0.21,0.21,0.20,0.20,0.21,0.21,0.20,0.22,0.22,0.22,0.21
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140902,0.22,0.22,0.20,0.19,0.20,0.23,0.23,0.29,0.25,0.22,0.22,0.23,0.23,0.23,0.22,0.23,0.23,0.23,0.24,0.28,0.29,0.33,0.29,0.22
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140903,0.23,0.22,0.22,0.23,0.22,0.26,0.29,0.36,0.31,0.27,0.27,0.27,0.27,0.27,0.27,0.29,0.31,0.28,0.27,0.26,0.29,0.29,0.27,0.26
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140904,0.24,0.25,0.24,0.42,0.25,0.25,0.30,0.33,0.30,0.30,0.31,0.28,0.27,0.25,0.26,0.26,0.27,0.25,-999,0.32,0.36,0.33,0.28,0.26
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140905,0.26,0.25,0.25,0.24,0.25,0.27,0.28,0.30,0.28,0.27,0.29,0.28,0.27,0.27,0.26,0.27,0.27,0.27,0.28,0.36,0.39,0.32,0.30,0.27
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140906,0.26,0.28,0.26,0.26,0.27,0.27,0.27,0.29,0.28,0.29,0.29,0.29,0.29,0.29,0.28,0.28,0.28,0.30,0.33,0.33,0.32,0.31,0.31,0.29
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140907,0.28,0.27,0.27,0.27,0.27,0.27,0.27,0.28,0.30,0.20,0.21,0.21,0.21,0.21,0.21,0.21,0.20,0.20,0.21,0.21,0.20,0.20,0.20,0.19
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140908,0.20,0.20,0.20,0.20,0.20,0.21,0.22,0.23,0.23,0.23,0.23,0.24,0.25,0.24,0.24,0.24,0.26,0.25,0.25,0.23,0.23,0.25,0.23,0.25
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140909,0.24,0.23,0.23,0.23,0.24,0.26,0.25,0.27,0.29,0.28,0.28,0.28,0.29,0.27,0.25,0.28,0.29,0.29,0.27,0.27,0.30,0.26,0.25,0.25
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140910,0.24,0.24,0.23,0.24,0.23,0.27,0.26,0.30,0.29,0.27,0.28,0.26,0.26,0.26,0.26,0.28,0.28,0.31,0.26,0.26,0.28,0.27,0.26,0.26
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140911,0.26,0.26,0.24,0.24,0.24,0.25,0.29,0.31,0.30,0.28,0.27,0.26,0.26,0.26,0.26,0.26,0.27,0.27,-999,0.28,0.31,0.30,0.29,0.27
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140912,0.27,0.26,0.27,0.27,0.27,0.28,0.28,0.30,0.31,0.30,0.30,0.31,0.30,0.30,0.30,0.31,0.30,0.30,0.32,0.54,0.88,0.88,0.71,0.44
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140913,0.30,0.30,0.30,0.31,0.31,0.31,0.32,0.32,0.34,0.36,0.37,0.36,0.36,0.35,0.35,0.35,0.35,0.36,0.37,0.47,0.72,0.86,1.08,0.97
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140914,0.78,0.57,0.44,0.38,0.37,0.35,0.37,0.37,0.38,0.39,0.38,0.38,0.37,0.36,0.36,0.35,0.35,0.36,0.36,0.49,0.68,0.64,0.37,0.35
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140915,0.34,0.34,0.34,0.34,0.35,0.35,0.36,0.39,0.39,0.35,0.34,0.34,0.32,0.30,0.26,0.24,0.23,0.20,0.21,0.49,0.39,0.33,0.32,0.23
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140916,0.23,0.23,0.30,0.30,0.27,0.29,0.38,0.48,0.36,0.32,0.34,0.34,0.31,0.26,0.23,0.20,0.19,0.15,0.18,0.22,0.22,0.19,0.17,0.16
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140917,0.15,0.16,0.17,0.19,0.19,0.20,0.23,0.28,0.32,0.32,0.32,0.31,0.30,0.30,0.28,0.28,0.27,0.24,0.21,0.20,0.18,0.18,0.17,0.18
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140918,0.20,0.21,0.22,0.23,0.23,0.25,0.27,0.34,0.36,0.35,0.33,0.33,0.31,0.28,0.25,0.25,0.22,0.21,-999,0.19,0.18,0.19,0.18,0.19
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140919,0.20,0.22,0.23,0.20,0.21,0.23,0.26,0.40,0.45,0.36,0.32,0.31,0.30,0.28,0.27,0.26,0.24,0.23,0.23,0.31,0.36,0.25,0.22,0.20
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140920,0.20,0.20,0.23,0.22,0.22,0.23,0.24,0.27,0.28,0.29,0.30,0.30,0.29,0.28,0.27,0.25,0.24,0.23,0.23,0.26,0.34,0.31,0.32,0.37
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140921,0.38,0.32,0.33,0.33,0.31,0.32,0.35,0.36,0.37,0.39,0.40,0.41,0.40,0.37,0.36,0.34,0.32,0.31,0.29,0.37,0.55,0.34,0.32,0.31
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140922,0.30,0.30,0.31,0.31,0.31,0.33,0.36,0.43,0.46,0.44,0.43,0.41,0.41,0.38,0.36,0.35,0.36,0.35,0.32,0.29,0.28,0.28,0.29,0.29
CO,080211,Saskatoon,SK,52.13613,-106.66293,20140923,0.27,0.27,0.26,0.26,0.26,0.26,0.30,0.36,0.36,0.39,0.42,0.35,0.34,0.33,0.30,0.30,0.30,0.29,0.25,0.25,0.29,0.28,0.27,0.31
